id,nama,rating,review,waktu
ChdDSUhNMG9nS0VJQ0FnSUNlaHBEVHp3RRAB,Alzidan Arif Triyanto, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlLW8tUkh3EAE,Lyvia Budhi, 3 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlLXZyZXB3RRAB,Eka Sudrajat, 5 bintang ,Bagi pelajar yg hobynya membaca disinilah tempatnya membaca buku apa aja pasti ada...gratis,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlNnF1dXVRRRAB,Zayyan Adzkiya, 5 bintang ,"cozy place

(Diterjemahkan oleh Google)
tempat yang nyaman",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlNnVHNGZnEAE,Darsono, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlNnRpS2RBEAE,Melani L. Lestari, 4 bintang ,"Tempatnya enak banget buat baca-baca buku, belajar, even ngerjain kerjaan. Sayangnya kalo mau naik lift lama banget nunggunya",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlNnBDTUNnEAE,Chaca Lola, 5 bintang ,"This place is a heaven for usss hahah the place is really huge and lots of books there. Saking ramainyaaa, untuk nunggu lift lama bangettt haha

(Diterjemahkan oleh Google)
Tempat ini adalah surganya usss hahah tempatnya sangat luas dan banyak buku disana. Saking ramainyaaa, untuk nunggu lift lama bangettt haha",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcXFlM3hRRRAB,Aziz cr7, 5 bintang ,👍👍👍👍 …,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcXZPbXVnRRAB,indirlvie, 5 bintang ,"They have a big concert hall in 2nd floor which can be accessed free

(Diterjemahkan oleh Google)
Mereka memiliki aula konser besar di lantai 2 yang dapat diakses secara gratis",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcXViVmxRRRAB,Will Ardenna, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlcXBDRk1BEAE,Masprio Service, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNleXRxZUxBEAE,Revan Aditya, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNleXFDSmx3RRAB,Dhuwi Sambu, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNld3ZqaVZ3EAE,Fadil Imam, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlZ3JMSEJnEAE,Dimas Wijaya, 5 bintang ,"I think this library is one of the best libraries owned by the government. With a height of more than 20 floors with various collections and facilities, this library is very convenient for working remotely or just for sightseeing. There are several collections including collections of paintings, photos, newspapers, magazines and so on. If you feel hungry and thirsty, this library also provides a canteen by selling a variety of foods and snacks. To enter this library you do not need to pay an entrance ticket. Simply by attendance in the front lobby, you can immediately enjoy the various facilities in it

(Diterjemahkan oleh Google)
Menurut saya perpustakaan ini adalah salah satu perpustakaan terbaik yang dimiliki oleh pemerintah. Dengan ketinggian lebih dari 20 lantai dengan berbagai koleksi dan fasilitas, perpustakaan ini sangat nyaman untuk bekerja dari jarak jauh atau hanya untuk jalan-jalan. Ada beberapa koleksi diantaranya koleksi lukisan, foto, koran, majalah dan lain sebagainya. Jika Anda merasa lapar dan haus, perpustakaan ini juga menyediakan kantin dengan menjual berbagai macam makanan dan jajanan. Untuk masuk ke perpustakaan ini Anda tidak perlu membayar tiket masuk. Cukup dengan hadir di lobby depan, Anda sudah bisa langsung menikmati berbagai fasilitas yang ada di dalamnya",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlX0kzR2d3RRAB,Steven Snoek, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlX05YSjF3RRAB,Salisna Putri, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlX05hUnRRRRAB,Syaefuddin Zuhri, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlM05Qanp3RRAB,Tahta Subandrio, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlbkxPMEtREAE,Mitha, 5 bintang ,Tempat tujuan paling utama kalau bingung mau pergi kemana. Perpustakannya luas banget dan fasilitas di dalamnya juga sangat banyak tidak sekedar perpustakaan saja. Bikin member juga gampang dan gratis. Di lantai atas ada mushola yg nyaman banget bisa bikin khusuk ibadah selain itu bisa lihat jakarta dari ketinggian.,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlbkppWndBRRAB,deni karsana, 5 bintang ,"Tempat mencari data, buku, manuskrip, berisikan pengetahuan.. Tempat yang keren, lengkap dan modern pelayanannya..",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlN01Dc2xnRRAB,Pratama SG, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlclB2ZjJ3RRAB,Viero Hedfam Putri, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlak9iMzVRRRAB,Siti Mumbasiroh, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlOU5PUmdRRRAB,Virgie Jebe, 5 bintang ,"Enjoyed the visit to Perpustakaan Nasional RI today. Had fun with    little C n mom before they going back to homecountry. What a day to remember 🥰

(Diterjemahkan oleh Google)
Menikmati kunjungan ke Perpustakaan Nasional RI hari ini. Bersenang-senang dengan ibu C n kecil sebelum mereka kembali ke negara asal. Hari yang harus diingat",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNldEpYVzF3RRAB,Hasri Ainun, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNldExLc0FREAE,Nibras Tsabita, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNldEpLOV9nRRAB,Faris Al Salam, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNldE1pSEhnEAE,Sandi Juandi (Sandi), 5 bintang ,👍👍👍 …,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlMU91ZVhREAE,Hany Adelia, 5 bintang ,Good place. Cuma lama di lift aja 🙃 …,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNleExQVHZRRRAB,limmah sauda', 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlLUpPaGVBEAE,Ayu Meiranda, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlNktPb19BRRAB,Dhea Rinisa, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlNk5YN09BEAE,sahlah shabrina, 4 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcU91bS13RRAB,Zeei, 3 bintang ,"Lift nya sampai lantai 20 lebih
tapi SISTEM LIFT nya tolong diperbaiki
sistem lift sangat buruk dan lambat

sering di lompati
nunggu sampai 10menit lebih",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcU5XRWdnRRAB,alen akale, 5 bintang ,"(Diterjemahkan oleh Google) mandi

(Asli)
baii",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlcUw3X05nEAE,Adin Sholehudin, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNleUlhSWhBRRAB,Caca Riyanto, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlOE4zMjZBRRAB,duo' K, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlOE4ycVRREAE,mulki Dwi Saputra, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlOElycm9BRRAB,Frederick Ateng, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlc0xmZ1FREAE,Arief Rachman Hakim, 5 bintang ,Tempat yang nyaman untuk membaca,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlc1AzRDV3RRAB,Mentari Ika, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlc0oyaU5nEAE,Salsabila Annisa Rahmadani, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlc0xydFh3EAE,joni hadi salim, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlc09qWjhBRRAB,Solehuddin Gomgom, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlNEo2WEx3EAE,Kadek Dwi Antari, 5 bintang ,tempat menambah ilmu,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlb0puTlN3EAE,ARIF DWI MULYONO, 5 bintang ,"Alhamdulillah fikriyah, jasadiyah, dan ruhiyah terpenuhi",5 bulan lalu
ChRDSUhNMG9nS0VJQ0FnSUNlb0pFaBAB,alfin daely, 4 bintang ,"Kemari karena nonton konser, lokasi strategis,  parkiran oke & ada petugas yg mengarahkan",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlb0pMWnFBRRAB,dinda nurunnisa, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNld0t2Z2FBEAE,Randika Sulistiyo, 4 bintang ,"Untuk anak, ada di lantai 7, buku2 nya khusus anak2",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlZ05mVS1nRRAB,bagio nillan, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1bjUtNDlBRRAB,Ilyasa Ibnu M.A, 5 bintang ,Bagus untuk membaca buku-buku tapi sayangnya kuota anggota nya terbatas,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1bjhlTFZBEAE,via fadlun, 5 bintang ,Baguuuusss,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1ejR1RDhnRRAB,Arwani Pranajaya, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1ejZqZkhnEAE,F N, 4 bintang ,"Kesini free dan utk lihat2 tempatnya keren dan bahkan ga cuma koleksi buku yg banyak tp seni jg banyak. Ada kantin dan perpustakaan utk baca anak2, lt 1-5 bs pake eskalator tp krn gedung tinggi jd utk akses ke lt.5 keatas naik lift ya, di lt 20 dan 21 ada rooftop menghadap monas. Suasana lt baca yg ruangan terbuka berasa di drakor2 hehe 👍✅. Kalo kesini naik ojek online jgn lupa ke perpustakaan basional RI yg jalan merdeka barat ya bukan yg satunya krn ada 2 lokasi, yg satunya perpus yg lama dan jd perkantoran skrg.",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1ajhiU2RBEAE,Aminatuzuhriah Rizki, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1ajdxZml3RRAB,Muhammad Mahdi, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1ajlyVjNBRRAB,Muchlis Anwar, 5 bintang ,Lokasi mudah dijangkau dengan transportasi umum. Bersih dan nyaman.,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1OTktS19nRRAB,sandhi setiabudhi, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1OTlmNmxRRRAB,Sintia, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1OTh5Tk1REAE,Fidia Agiva, 5 bintang ,Fasilitas lengkap,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1cC1fQThRRRAB,Lita Dita, 5 bintang ,Nyaman untuk baca ataupun ngerjain tugas,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1cDVlZGpRRRAB,Dede Nomo, 5 bintang ,"Bersih, nyaman, tenang",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1cF9tUVl3EAE,Sahat Parulian Gultom, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1cC1hV3lnRRAB,Syifa Fauzia, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1eF9qdlZ3EAE,Vida _Dy, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1dS1YTHRBRRAB,Fakhri ahmad mirza, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1Mi1pbEJ3EAE,Prakas Akbar, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1Ml9ENENnEAE,Rany Maulidiyah, 5 bintang ,"Masuk gratis. Kalau naik TJ turun di halte BALAI KOTA, tinggal nyebrang langsung keliatan gedungnya. Jangan lupa PeduliLindungi per hari ini masih boleh masuk untuk yang sudah vaksin kedua, tapi sudah diperingatkan untuk kedepannya minimal booster1 atau vaksin ketiga. Pelayanannya baik, pegawainya ramah-ramah. Loket penitipan tas di lantai 1, aman. Pembuatan kartu anggota perpus di lantai 2, mengisi data diri di komputer (self-service), setelah selesai akan dipanggil ke loket untuk foto dan mencocokan KTP, kartu langsung jadi (estimasi 5 menit). Fasilitas sangat memadai, tiap lantai ada toilet, musholla ada di lantai 12, suasananya cukup tenang dan mendukung untuk fokus membaca atau mengerjakan tugas. Jangan ragu ke Perpusnas yaa!!",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1bTc2UE13EAE,Desi Riani Paramitha, 4 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1ODk3NVNREAE,aida syifa, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1ODR5WGxRRRAB,agung sudharnoto, 4 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1ODRUcEhREAE,andi indrawaty, 5 bintang ,Keren..,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1czR2RGd3RRAB,Wendrizal Wen, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1czlDZnJRRRAB,Susi Fatmawati, 5 bintang ,Bintang 5. Cuman kalo lagi rame lift nya nunggu lama bgt,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1NDhxeUhnEAE,Siti Aulia Ikhsanti Chaerunnisa, 5 bintang ,"Sudah jadi wishlist dari dulu, alhamdulillah kesampean walaupun dengan cara tidak sengaja 😆 Tinggi sekali gedung utamanya. Pas banget depannya monas. Semakin tinggi naik lantai, seluruh area monas bisa terlihat. Pintu masuk dari bangunan gaya jaman dulu. Hanya scan pedulilindungi langsung masuk. Ada beberapa pajangan seperti museum disini. Makin ke dalem bisa langsung masuk ke gedung utama. Tas disimpan di loker minta kuncinya ke petugas. Disediakan juga tas perpus untuk bawa barang"" penting. Naik ke atas pakai lift yang agak lama si tapi sabar aja ya hehe. Koleksi buku macam"" dan banyak sekali. Banyak yang bawa laptop dan mengerjakan sesuatu dengan fokus. Kantin ada di lantai 4, murah, enak tapi pilihannya sedikit sekali. Musala di lantai 6, luas, bersih, dan tersedia banyak mukena. Semoga bisa kembali kesini lagi. Aamiin...",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1bzZXakRBEAE,Eni Retnowati, 5 bintang ,Tempatnya bagus apalagi di lantai 24 spot foto favorit,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1bzlLd3R3RRAB,Wachyuni -Yuni, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1bzZ5Qm1BRRAB,Syafitri Yanti, 5 bintang ,,5 bulan lalu
ChRDSUhNMG9nS0VJQ0FnSUR1bzlSSBAB,Agus Suprianto, 5 bintang ,Bagus tempat nya dan nyaman. Dengan koleksi buku buku yang lengkap,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1bzhTR0NREAE,Resti Re, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1dzhuUGlRRRAB,Rama Bhakti Dwiguna, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1dzR6MkhBEAE,evi yanty, 4 bintang ,"(+): fasilitas nyaman dan bersih. Petugas ramah dan info lengkap. Lokasi strategis di pusat Jakarta. Koleksi buku, majalah, foto, multimedia luar biasa lengkap. Wifi dan internet kencang. Toilet banyak dan bersih. Ada cafe yg menyediakan spaghetti sampai indomie.
(-): pada akhir pekan dan hari libur lift nya terlalu lama, tidak cukup menampung pergerakan antar lantai pengunjung. Mohon ditingkatkan pelayanan ini. Terima kasih.",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1dzdTbUF3EAE,agung fitrianto, 5 bintang ,"Great place

(Diterjemahkan oleh Google)
Tempat yang bagus",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1ZzRMRVlBEAE,Ejen Zenal Abidin, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1X2RqTFpBEAE,adam fatih, 5 bintang ,Bersih,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1M2JlOS1RRRAB,alin burhani, 4 bintang ,"Ajak anak kesini dihari libur, agak padat. Liftnya padet, kantinnya juga.",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1M1lxaUp3EAE,seroja 0704, 5 bintang ,Perpus bagus bgt huaa😭😭 …,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1M2FEZFNREAE,JAGUAR MULIA PERDANA 15, 5 bintang ,"Kerenn, enak banget buat refreshing/nugas, semoga tempatnya trus dijaga dengan baik",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1bmJPTzR3RRAB,Fransiskus Samuel Renaldi, 4 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1bmZXZEV3EAE,khansa shafira, 3 bintang ,all is good kecuali lift nya yang super lama dan super penuh. pas mau keluar better luangin waktu sebelum jam tutup,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1bmJybkpnEAE,Sudjianto, 5 bintang ,"Great!

(Diterjemahkan oleh Google)
Besar!",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1bmVxbHRRRRAB,Shisylia azahra, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1N1lPN0VnEAE,Abdul Alwaid, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1N1pUeDJ3RRAB,Universe Cosmos, 5 bintang ,"Tempatnya bagus , petugasnya ramah baik , ruangannya besar banyak tempat dan juga banyak toiletnya bagus buat aku yg suka kencing akibat minum banyak , sama bukunya lebih komplit sangat seneng berkunjung kesini. Best of library di Indonesia",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1amZyMXVRRRAB,Lensa Dinda, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1OWFHRlB3EAE,Akbaru, 5 bintang ,"Alhamdulillah, 🤩 …",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1OWJTb3NBRRAB,Ira Yuliati Munawaroh, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1MVpXOWZnEAE,Annisa Ardillah, 5 bintang ,"Tempatnya enak banget, bukunya juga banyak banget",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1bGNMYndRRRAB,Dliya Nisazizah, 5 bintang ,Buat yang suka buku dan art pasti kalian bakal seneng dan berlama-lama ditempat inii. Buku2nya jugaa lumayan lengkap aksesnya mudah,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1NVk2YzZBRRAB,endah Nurfa, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1aGVMVFhnEAE,Ahmad Zaki Karim, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1aFl5SC13RRAB,Rafa Basyirah, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1LWMtSENBEAE,Mir Grab, 4 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1c2JuUlhnEAE,Ahmad M, 5 bintang ,"A good place to read and work. It also has a cafe and a cafetaria in case you're hungry

(Diterjemahkan oleh Google)
Tempat yang bagus untuk membaca dan bekerja. Ini juga memiliki kafe dan kafetaria jika Anda lapar",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1MFpuSjZnRRAB,Yassir Mustakim Nur, 5 bintang ,Keren,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1MGRTYTN3RRAB,Dian Kusumawaty, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1a2E2c0ZREAE,Reflina Dara, 5 bintang ,"Nonton gratis di lantai 8, hari Selasa 16 Agustus 2022. Bakal balik lagi kayanya karena tempatnya bagus bgt, kmrin kesana juga blm sempet utk liat-liat lebih lama, terus nungguin liftnya lama bgt, bisa 30mnt lebih atau kmrin saya dtg pas lgi rame²nya kali ya(?), liftnya kecil² jdi ga cukup utk 20organ. Kemarin turun di St Juanda, turun di Gondangdia juga bisa",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1Z1lyVTBnRRAB,luthfiayuli, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1Z1pTTHZ3RRAB,Dede Sopose, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1X3MyYkd3EAE,Ridwan Soleh, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1X3A2LWh3RRAB,Farhan, 5 bintang ,"Tempat rapih, bersih dan canggih banget. Staffnya ramah",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1dnNuSWZnEAE,Kang Cecep, 5 bintang ,Di sana bagus banget,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1N3FUalVnEAE,Juca Aiyolanda, 1 bintang ,SDM dan sistem pelayanannya masih sangat kurang. Jiika ada fasilitas yg dlm pemeliharaan ngak diinfokan di sosial media atau webnya. Jauh2 mau minjam buku. Mesin minjam ya ngak bisa dan manual juga ngak bisa. Tolong perbaiki,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1N3ZqdFJBEAE,Wandi Cas, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1cnR1ZkxnEAE,gilang ari Perdana, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1cnZXUUhBEAE,Dengerin Musik, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1cnZyemJ3EAE,Widi Dwi Putri Liani, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1anFMaXB3RRAB,Yoga P, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1MXFYdFN3EAE,Janeth Angelica Jansen, 5 bintang ,"Tempatnya nyaman, banyak lantai yang bisa dipakai untuk membaca atau mengerjakan tugas. Pada beberapa lantai, ada ruangan baca khusus untuk yang mau baca sendiri. Wifi-nya bagus. Banyak koleksi buku menarik juga ada galeri/museum tentang Indonesia. Bagusnya kalau sudah datang dari pagi dan pulang 1-2 jam sebelum jam perpusnas tutup.",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1MXFhMTB3RRAB,Tuparie, 5 bintang ,Nyaman.. Bersih.. Pelayanan oke...,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1MXRUb3ZBRRAB,Adetya tya, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1bHVmcmF3EAE,MOHAMMAD HARIS 2021, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUM4ODluRGdBRRAB,Yan Sudiana, 5 bintang ,Nyaman,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1aHNIakFnEAE,Noviani Evitasari, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1cXE3OFJREAE,Rina Manggalani, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1cXJqRTdnRRAB,oji harianja, 5 bintang ,Membaca literasi lewat perpustakaan,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1eXVfN1h3EAE,Didin Eko Riyadi, 5 bintang ,Bagus,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1eXZmN2p3RRAB,Hana Rahmawati, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1eXEybGt3RRAB,ilham bintang, 4 bintang ,Kunjungan peserta jambore nasional 2022 ke perpustakaan nasional RI,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1OHRTMm9nRRAB,anna molan, 4 bintang ,"Pertama kali dateng kesini, petugasnya ramah-ramah dan helpful banget. Tempat nya besar dan lengkap. Selama ini pikir perpustakaan hanya ada buku doang, ternyata banyak ruang diskusi, komputer umum untuk ngerjain tugas dan print (max 20 lembar) dan juga ada ruang untuk nonton dvd nya juga.
Minusnya cuman 1, liftnya terlalu kecil untuk tempat setinggi dan seramai itu. Alhasil banyak yang terpaksa harus naik tangga (aku salahsatunya) dan kalau tujuannya lt.22, fix kaki ini akan lepas kayaknya 😉",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1a3RicHhnRRAB,Didit Rudito, 1 bintang ,"keterangannya buka tapi ps smape tempat tutup, gajelas ! udh jauh2 kesini ! 👎 …",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1X1BlTVBREAE,Putri Syahilla, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1X05qQWVnEAE,Dela Agustin, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURNcThTRmdBRRAB,Rizky E.n Putri, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1dkluZUd3EAE,Uli A. Masjkur, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1dkw3WmVREAE,rikacika, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1M0lyemtRRRAB,Ismiatun Hasanah, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1ek5YbmVnEAE,Sabilla Rahmaningrum Aziz, 5 bintang ,"Luar biasa... Bagus. Belum sempat untuk buku² nya, menelusur bangunannya dahulu dan foto². Yg Di bagian administrasi juga ramah. Kartu saya hilang dan dilayani langsung dengan update data diri dan jadi dalam waktu kurleb 15menit. Terimakasih perpunas atas pelayanan publik nya! TINGKATKAN Dan pertahankan!! 🥰🥰 …",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1ektHdzd3RRAB,Dhimas Kurnia, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1ek5DdVdnEAE,Dimas Revindra Rahardja, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1bExPUWtnRRAB,widya riliadha, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1bE5MUmFBEAE,Lidya Novrita SN, 5 bintang ,Tempat nya nyaman ...banyak buku buku menarik untuk anak,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1bE1MOVBREAE,Fahmi Rasyied, 5 bintang ,"Ok

(Diterjemahkan oleh Google)
Oke",5 bulan lalu
